title,Ingridients,webLink,Images
Pizza dough,"[""1 kg white bread flour or Tipo '00' flour , or 800g strong white bread flour or Tipo '00' flour, plus 200g finely ground semolina flour"", '1 teaspoon fine sea salt', '2 x 7 g dried yeast sachets', '1 tablespoon golden caster sugar', '4 tablespoons extra virgin olive oil']",https://www.jamieoliver.com/recipes/bread-recipes/pizza-dough/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/394_1_1436873790.jpg?tr=w-330
Pizza twister bread,"['500 g strong bread flour , plus extra for dusting', '1 x 7 g sachet of dried yeast', 'olive oil', 'extra virgin olive oil', 'balsamic vinegar', '½ a bunch of basil , (15g)', '150 g mixed-colour cherry tomatoes', '1 courgette', '8 to 10 black olives , (stone in)', '100 g red pesto', '1 x 125 g ball of mozzarella cheese']",https://www.jamieoliver.com/recipes/pizza-recipes/pizza-twister-bread/,https://img.jamieoliver.com/jamieoliver/recipe-database/118156132.jpg?tr=w-330
Buddy's quick pizzettas,"['Dough', '350 g self-raising flour, plus extra for dusting', 'olive oil', '250 g natural yoghurt', 'SIMPLE TOMATO BASE (MARGHERITA)', '2 cloves of garlic', '1 x 400 g tin of quality plum tomatoes', '½ a bunch of fresh basil (15g)', 'THREE-CHEESE TOPPING', '1 fresh red chilli', '50 g Cheddar cheese', '30 g Parmesan cheese', '150 g mozzarella cheese', 'HAM & MUSHROOM TOPPING', '4 chestnut mushrooms', '2 slices of higher-welfare cooked ham']",https://www.jamieoliver.com/recipes/pizza-recipes/buddys-quick-pizzettas/,https://img.jamieoliver.com/jamieoliver/recipe-database/110328892.jpg?tr=w-330
My ratatouille puff pizza,"['1 x 350 g sheet of all-butter puff pastry', '1 courgette', '1 small leek', '1 pepper', '½ a bunch of asparagus (175g)', '¼ of a small cauliflower', '¼ of a small butternut squash', '30 g Cheddar cheese', '30 g Red Leicester cheese', 'Base tomato sauce', '6 cloves of garlic', 'olive oil', '½ a bunch of fresh basil (15g)', '2 x 400 g tins of quality plum tomatoes', '1 tablespoon red wine vinegar', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/pastry-recipes/my-ratatouille-puff-pizza/,https://img.jamieoliver.com/jamieoliver/recipe-database/105926922.jpg?tr=w-330
Cheat’s deep-pan pizza,"['2 Cumberland sausages', 'olive oil', '1 pinch of dried oregano', '½ teaspoon fennel seeds', '2 red onions', '8 sliced jalapeños in brine', '500 g self-raising flour , plus extra for dusting', '50 g Cheddar cheese']",https://www.jamieoliver.com/recipes/bread-recipes/cheat-s-deep-pan-pizza/,https://img.jamieoliver.com/jamieoliver/recipe-database/105232682.jpg?tr=w-330
Cauliflower cheese pizza pie,"['1 x 7 g sachet of dried yeast', '550 g strong bread flour , plus extra for dusting', 'olive oil', '1 onion', '50 g unsalted butter', '4 fresh bay leaves', '2 teaspoons English mustard', '700 ml semi-skimmed milk', '1 small head of cauliflower , ideally with leaves (600g)', '120 g mature Cheddar cheese']",https://www.jamieoliver.com/recipes/bread-recipes/cauliflower-cheese-pizza-pie/,https://img.jamieoliver.com/jamieoliver/recipe-database/92507806.jpg?tr=w-330
Neapolitan pizza base,"['1 kg Tipo 00 flour , plus extra for dusting', '1 x 7 g sachet of dried yeast', 'olive oil']",https://www.jamieoliver.com/recipes/bread-recipes/neapolitan-pizza-base/,https://img.jamieoliver.com/jamieoliver/recipe-database/79945585.jpg?tr=w-330
Pizza fritta,"['1 x', '1 x', 'Tipo 00 flour , for dusting', '100 g Parmesan cheese', '500 g quality ricotta cheese', '400 g mozzarella cheese', '1 bunch of fresh basil , (30g)', '2 litres vegetable oil , for frying']",https://www.jamieoliver.com/recipes/bread-recipes/pizza-fritta/,https://img.jamieoliver.com/jamieoliver/recipe-database/79945406.jpg?tr=w-330
Easy spelt pizza,"['200 g wholegrain spelt flour , plus extra to dust', '2 teaspoons gluten-free baking powder', '½ tesapoon sea salt', '¼ teaspoon sugar', '100 ml buttermilk', '1 tablespoons sunflower oil', '1 large free-range egg', '1 shallot', 'quality smoked salmon , from sustainable sources', '150 g ricotta cheese', '50 g rocket', '2 teaspoons baby capers', '1 wedge of lemon']",https://www.jamieoliver.com/recipes/bread-recipes/easy-spelt-pizza/,https://img.jamieoliver.com/jamieoliver/recipe-database/1LPBkF5qKZk8Zjek06UNJQ.jpg?tr=w-330
Gluten-free Spring flatbread pizzas,"['250 ml milk', '1 x 7 g sachet of yeast', '2½ teaspoons caster sugar', '65 g cornflour', '425 g brown rice flour , plus extra for dusting', '2 teaspoons gluten-free xanthan gum', '1 large free-range egg', 'olive oil', '½ teaspoon bicarbonate of soda', '2 teaspoons cider vinegar', '300 g fresh or frozen peas', '½ bunch of fresh mint', '250 g soft goat’s cheese or curd', '1 lemon', '2 courgettes', 'fine polenta , for dusting', '200 g watercress', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/bread-recipes/gluten-free-spring-flatbread-pizzas/,https://img.jamieoliver.com/jamieoliver/recipe-database/E_iSiCE7KrJ8Den8g72CRe.jpg?tr=w-330
Quick grilled pizza,"['250 g strong bread flour', '2 teaspoons dried yeast', '1 teaspoon caster sugar', 'olive oil', '2 cloves of garlic', '1 x 400 g tin of chopped tomatoes', 'a few sprigs of fresh basil']",https://www.jamieoliver.com/recipes/bread-recipes/quick-grilled-pizza/,https://img.jamieoliver.com/jamieoliver/recipe-database/64-qiy3pKRAA9WjmFAJrzu.jpg?tr=w-330
Gennaro’s mini pizzas with hidden veg sauce,"['PIZZA DOUGH', '250 g strong white bread flour , or tipo 00, plus extra for dusting', '250 g wholemeal flour', '1 x 7 g sachet dried yeast', 'fine semolina , for dusting', 'HIDDEN VEG SAUCE', '1 onion', '100 g mushrooms', '1 stick of celery', '1 carrot', '1 clove of garlic', '3 sprigs of fresh oregano', 'olive oil', '2 handfuls of baby spinach', '1 x 400 g tin of chopped tomatoes', 'BASIC TOPPING', '2 x 125 g balls of mozzarella', 'fresh oregano', 'Parmesan cheese']",https://www.jamieoliver.com/recipes/vegetables-recipes/gennaro-s-mini-pizzas-with-hidden-veg-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1474_2_1430128688.jpg?tr=w-330
Wood-fired pizza,"['1 kg strong white bread flour , (or 800g strong bread flour mixed with 200g semolina flour)', '1 level teaspoon fine sea salt', '2 x 7g sachets of dried yeast', '1 tablespoon golden caster sugar', '4 tablespoons extra-virgin olive oil', 'For the tomato sauce:', '4 cloves of garlic', 'olive oil', '1 bunch of fresh basil', '3 x 400g tins of whole plum tomatoes', 'sea salt', 'freshly ground black pepper', 'For the topping:', '1 small head of broccoli', '4 quality anchovy fillets', '1 fresh red chilli', '2–3 Italian-style sausages', '150 g Taleggio cheese', '1 tablespoon fennel seeds']",https://www.jamieoliver.com/recipes/cheese-recipes/wood-fired-pizza/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1361_1_1414495450.jpg?tr=w-330
Gluten-free pizza,"['250 ml semi-skimmed milk', '1 x 7 g sachet of dried yeast', '2½ teaspoons caster sugar', '400 g gluten-free bread flour , plus extra for dusting', '1 teaspoon xanthan gum', '1 teaspoon fine sea salt', '1 large free-range egg', 'olive oil', '½ teaspoon bicarbonate of soda', '2 teaspoons cider vinegar', 'TOPPING', '½ a bunch of fresh basil , (15g)', '1 clove of garlic', '1 x 400 g tin of plum tomatoes', '2 x 125 g balls of buffalo mozzarella']",https://www.jamieoliver.com/recipes/bread-recipes/gluten-free-pizza/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1256_1_1436797961.jpg?tr=w-330
NYC-style pizza,"['1 kg strong white bread flour , plus extra for dusting', '1 x 7 g sachet of yeast', '1 teaspoon caster sugar', 'fine sea salt and freshly ground black pepper', 'olive oil', 'extra virgin olive oil', 'For the tomato sauce', '3 cloves of garlic , peeled', '½ a bunch of fresh basil , leaves picked', '2 x 400 g tins of plum tomatoes', 'For the topping', '½ teaspoon fennel seeds', '150 g pork mince', '2 sprigs of fresh rosemary , leaves picked', '300 g block of mozzarella cheese , for grating', '30 jalapeño chillies']",https://www.jamieoliver.com/recipes/pork-recipes/nyc-style-pizza/,https://img.jamieoliver.com/jamieoliver/recipe-database/78163528.jpg?tr=w-330
Deep-pan pizza,"['DOUGH', '1 x 7 g sachet of dried yeast', '1 tablespoon golden caster sugar', '1 kg strong white bread flour , plus extra for dusting', 'TOMATO SAUCE', 'a swig of white wine vinegar', '1 clove of garlic , peeled', 'a handful of fresh basil leaves', '1 x 400 g tin of chopped tomatoes', 'TOPPINGS', 'olive oil', '3 red onions , peeled and finely sliced', 'a few sprigs of fresh thyme , leaves picked', '4 higher-welfare pork sausages', '1 dried red chilli', '1 teaspoon fennel seeds', 'a good pinch of dried oregano', '100 g fresh buffalo mozzarella', 'a handful of fresh basil leaves', '2 fresh red chillies , finely sliced', '2 large handfuls of freshly grated Parmesan cheese', '12 slices of higher-welfare pancetta']",https://www.jamieoliver.com/recipes/bread-recipes/deep-pan-pizza/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/970_1_1439299335.jpg?tr=w-330
"Red grape pizza with honey, rosemary and pecorino","['1½ x 7 g dried yeast sachets', '5 teaspoons runny honey', '310 ml tepid water', '500 g white bread flour , plus extra for dusting', '1 generous pinch salt', 'a few sprigs fresh rosemary', '2 lugs olive oil', '2 handfuls red grapes', '50 g pecorino cheese']",https://www.jamieoliver.com/recipes/bread-recipes/red-grape-pizza-with-honey-rosemary-and-pecorino/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/439_1_1439307056.jpg?tr=w-330
"Smoked pancetta, mozzarella, fresh chilli and tomatoes pizza topping","['6 tablespoons tomato sauce', '50 g mozzarella', '1 fresh red chilli , finely sliced', 'sea salt', 'freshly ground black pepper', '4-5 slices higher-welfare smoked pancetta , thinly sliced', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/bread-recipes/smoked-pancetta-mozzarella-fresh-chilli-and-tomatoes-pizza-topping/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/400_1_1438704198.jpg?tr=w-330
"Slow-roasted shredded pork with thyme, Taleggio and lemon-dressed rocket pizza dressing","['For the pork', '1 kg higher-welfare pork shoulder', '2 tablespoons fennel seeds', 'sea salt', 'freshly ground black pepper', 'olive oil', 'For each pizza topping', '2 tablespoons tomato sauce', '50 g Taleggio sauce', '1 teaspoon fresh thyme leaves', '1 small handful rocket', '½ lemon , juice of']",https://www.jamieoliver.com/recipes/bread-recipes/slow-roasted-shredded-pork-with-thyme-taleggio-and-lemon-dressed-rocket-pizza-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/399_1_1438704150.jpg?tr=w-330
"Potatoes, mozzarella, rosemary, thyme and tomato pizza topping","['6 tablespoons tomato sauce', '4 new potatoes , cooked', '1 small handful fresh rosemary leaves', '1 teaspoon thyme tips', 'extra virgin olive oil', 'lemon juice', 'salt', 'freshly ground black pepper', '50 g mozzarella']",https://www.jamieoliver.com/recipes/bread-recipes/potatoes-mozzarella-rosemary-thyme-and-tomato-pizza-topping/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/398_1_1438703282.jpg?tr=w-330
"Mozzarella, anchovies, chilli, capers and parsley pizza topping","['4 anchovy fillets', '½ fresh red chilli , sliced', '1 heaped teaspoon small capers , rinsed if salty', 'extra virgin olive oil', '½ lemon , zest and juice of', '3 tablespoons tomato sauce', '50 g mozzarella', '1 tablespoon finely sliced fresh flat-leaf parsley', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/bread-recipes/mozzarella-anchovies-chilli-capers-and-parsley-pizza-topping/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/397_6_1439207805.jpg?tr=w-330
"Green and red grapes, rosemary, pine nuts and ricotta pizza topping","['1 handful red and green grapes , halved and deseeded', '1 tablespoon pine nuts', '1 small handful fresh rosemary , leaves picked', '2 tablespoons vanilla sugar', '1 tablespoon white wine', '1 heaped tablespoon crumbly ricotta', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/bread-recipes/green-and-red-grapes-rosemary-pine-nuts-and-ricotta-pizza-topping/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/396_1_1438936853.jpg?tr=w-330
"Egg, prosciutto, artichokes, olives, mozzarella, tomato sauce and basil pizza topping","['6 tablespoons tomato sauce', '2 baby artichokes', '3 slices quality prosciutto', '1 small handful olives , stone removed', '1 small free-range egg', '50 g mozzarella', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/bread-recipes/egg-prosciutto-artichokes-olives-mozzarella-tomato-sauce-and-basil-pizza-topping/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/395_1_1438936740.jpg?tr=w-330
Fried pizza (Pizza fritta),"['1 basic pizza dough recipe', 'flour , for dusting', 'vegetable oil , for frying', '2 x 150 g buffalo mozzarella balls', '5 teaspoons dried oregano , optional', 'For the tomato sauce', 'extra virgin olive oil', '1 clove garlic , peeled and finely sliced', '1 bunch fresh basil , leaves picked', '400 g good-quality tinned plum tomatoes', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/bread-recipes/fried-pizza-pizza-fritta/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/217_1_1438936797.jpg?tr=w-330
Basic pizza,"['DOUGH (8 PIZZAS)', '800 g strong white bread flour', '200 g fine ground semolina flour or strong white bread flour', '1 level teaspoon fine sea salt', '2 x 7 g sachets of dried yeast', '1 tablespoon golden caster sugar', 'TOMATO SAUCE (4 PIZZAS)', '1 clove of garlic', '1 bunch of fresh basil', 'olive oil', '1 x 400 g tin of quality plum tomatoes', 'TOPPING (4 PIZZAS)', '85 g mozzarella cheese']",https://www.jamieoliver.com/recipes/bread-recipes/basic-pizza/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/62_36_1429634659.jpg?tr=w-330
English garden mocktail,"['2 oranges', '1 lemon', '¼ of a cucumber', '1 handful of strawberries', '4 sprigs of mint', '1½ tablespoons balsamic vinegar', '1 tablespoon apple cider vinegar', '1 handful of ice cubes', '600 ml lemonade', '300 ml sparkling water']",https://www.jamieoliver.com/recipes/drink-recipes/english-garden-mocktail/,https://img.jamieoliver.com/jamieoliver/recipe-database/123541169.jpg?tr=w-330
Summer cordial,"['600 g raspberries', '2 lemons', '250 g golden caster sugar']",https://www.jamieoliver.com/recipes/drink-recipes/summer-cordial/,https://img.jamieoliver.com/jamieoliver/recipe-database/122124190.jpg?tr=w-330
Springtime cordial,"['100 g fresh mint', '100 g fresh basil', '400 g golden caster sugar', '4 tablespoons quality runny honey', '2 lemons']",https://www.jamieoliver.com/recipes/drink-recipes/springtime-cordial/,https://img.jamieoliver.com/jamieoliver/recipe-database/122124191.jpg?tr=w-330
Jam margarita,"['1 lime', '1 tablespoon jam , such as berries and cherries', '25 ml Cointreau', '50 ml quality blanco tequila']",https://www.jamieoliver.com/recipes/cocktail-recipes/jam-margarita/,https://img.jamieoliver.com/jamieoliver/recipe-database/121941379.jpg?tr=w-330
Pink pepper negroni,"['25 ml Bombay Sapphire gin', '25 ml Martini Rosso , (red vermouth)', '25 ml Campari , or bitter liqueur', '5 whole pink peppercorns', '1 blood orange , or regular orange']",https://www.jamieoliver.com/recipes/drink-recipes/pink-pepper-negroni/,https://img.jamieoliver.com/jamieoliver/recipe-database/63841226.jpg?tr=w-330
Aperol & grapefruit citrus jellies,"['8 leaves of gelatine', '4 grapefruits', '1 lemon', '1 orange', '75 ml Aperol', '50 g caster sugar', '100 ml double cream', '1 teaspoon icing sugar']",https://www.jamieoliver.com/recipes/fruit-recipes/aperol-grapefruit-citrus-jellies/,https://img.jamieoliver.com/jamieoliver/recipe-database/54038965.jpg?tr=w-330
"Oat, pear & cardamom smoothie","['2 pears', '6 cardamom pods', '500 ml oat milk', '100 g natural yoghurt', '2 teaspoons runny honey', '2 teaspoons bee pollen']",https://www.jamieoliver.com/recipes/fruit-recipes/oat-pear-cardamom-smoothie/,https://img.jamieoliver.com/jamieoliver/recipe-database/49213400.jpg?tr=w-330
Limoncello,"['3 Amalfi lemons', '250 ml 95% pure gain alcohol', '250 g granulated sugar']",https://www.jamieoliver.com/recipes/drink-recipes/limoncello/,https://img.jamieoliver.com/jamieoliver/recipe-database/17C6QiDS4888a_fhdkoFAR.jpg?tr=w-330
"Almond, banana & passion fruit smoothie","['1 large ripe banana', '500 ml almond milk', '1 teaspoon almond essence , optional', '4 ripe passion fruit']",https://www.jamieoliver.com/recipes/fruit-recipes/almond-banana-passion-fruit-smoothie/,https://img.jamieoliver.com/jamieoliver/recipe-database/46264527.jpg?tr=w-330
Watermelon glory,"['2 shots of golden rum', '400 g watermelon flesh', '1-2 tablespoons vanilla syrup , to taste', 'ice cubes']",https://www.jamieoliver.com/recipes/rum-recipes/watermelon-glory/,https://img.jamieoliver.com/jamieoliver/recipe-database/2oE1DDG9450AV4P1g0SsfC.jpg?tr=w-330
